,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,neighbourhood_cleansed,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,latitude,longitude,number_of_baths,shared_bath,Unnamed: 0,check_in_24h,air_conditioning,high_end_electronics,bbq,balcony,nature_and_views,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,gym,child_friendly,parking,outdoor_space,host_greeting,hot_tub_sauna_or_pool,internet,long_term_stays,pets_allowed,private_entrance,secure,self_check_in,smoking_allowed,accessible,event_suitable,netflix,fireplace,cable_tv,luggage_dropof_allowed
6772,within an hour,100.0,100.0,t,t,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,5,2.0,4.0,144.0,1,365,t,5,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,0.26,37.95974,23.72241,1.5,False,6772,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6773,within an hour,100.0,100.0,t,f,ΣΤΑΔΙΟ,Entire home/apt,5,2.0,2.0,33.0,1,1125,t,125,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,6.58,37.96691,23.74263,1.0,False,6773,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6774,,,100.0,f,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Private room,2,1.0,2.0,36.0,1,1125,t,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,0.27,37.98872,23.72544,1.0,True,6774,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6775,,,,f,f,ΣΤΑΔΙΟ,Entire home/apt,2,2.0,2.0,40.0,2,1125,t,3,73.0,8.0,8.0,9.0,8.0,9.0,7.0,t,0.17,37.96946,23.74238,1.0,False,6775,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6776,within an hour,100.0,98.0,f,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,4,1.0,1.0,69.0,2,1125,t,16,88.0,9.0,9.0,9.0,9.0,10.0,9.0,t,0.9,37.96388,23.71996,1.0,False,6776,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6777,within an hour,100.0,95.0,t,t,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,4,1.0,1.0,49.0,1,1125,t,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,0.81,37.99233,23.76676,1.0,False,6777,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6778,a few days or more,25.0,100.0,f,f,ΝΙΡΒΑΝΑ,Entire home/apt,3,2.0,2.0,30.0,60,1125,t,1,80.0,8.0,10.0,10.0,10.0,10.0,6.0,f,0.06,38.01621,23.72789,1.0,False,6778,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6779,within an hour,99.0,100.0,f,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,4,1.0,1.0,23.0,1,1125,t,2,60.0,8.0,10.0,4.0,6.0,6.0,5.0,t,0.1,37.98849,23.72745,1.0,False,6779,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6780,,,,f,f,ΑΚΡΟΠΟΛΗ,Entire home/apt,4,2.0,2.0,60.0,2,365,t,0,,,,,,,,f,,37.96621,23.72151,1.0,False,6780,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6781,within an hour,100.0,90.0,f,t,ΠΕΔΙΟ ΑΡΕΩΣ,Entire home/apt,7,2.0,4.0,43.0,1,365,t,0,,,,,,,,t,,37.99139,23.73736,1.0,False,6781,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6782,,,,f,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,5,2.0,3.0,83.0,3,1125,t,2,100.0,10.0,8.0,10.0,10.0,10.0,10.0,f,0.11,37.96717,23.72638,1.0,False,6782,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6783,within an hour,78.0,99.0,f,t,ΑΚΡΟΠΟΛΗ,Entire home/apt,4,1.0,2.0,40.0,1,1125,t,9,91.0,10.0,9.0,10.0,8.0,9.0,9.0,t,0.52,37.96396,23.719,1.0,False,6783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6784,within an hour,100.0,100.0,t,f,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,2,1.0,1.0,26.0,1,1125,t,7,97.0,10.0,10.0,10.0,10.0,9.0,10.0,t,0.37,37.98761,23.72227,1.0,False,6784,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6785,within an hour,100.0,100.0,f,f,ΠΑΓΚΡΑΤΙ,Private room,1,1.0,1.0,15.0,1,12,t,17,88.0,10.0,9.0,9.0,10.0,10.0,9.0,t,0.93,37.97052,23.74324,3.0,True,6785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6786,within an hour,100.0,,f,t,ΠΑΓΚΡΑΤΙ,Entire home/apt,5,2.0,2.0,39.0,1,151,t,2,90.0,9.0,10.0,10.0,10.0,10.0,9.0,f,0.11,37.96643,23.74755,1.0,False,6786,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6787,,,,f,f,ΠΕΔΙΟ ΑΡΕΩΣ,Entire home/apt,3,1.0,1.0,35.0,1,1125,t,0,,,,,,,,t,,37.99219,23.7415,1.0,False,6787,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6788,within an hour,100.0,100.0,t,t,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,Entire home/apt,7,1.0,10.0,20.0,3,200,t,32,98.0,10.0,10.0,10.0,10.0,9.0,10.0,t,1.71,38.00561,23.73312,1.0,False,6788,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6789,,,,f,t,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,2,1.0,1.0,35.0,3,1125,t,1,60.0,10.0,10.0,6.0,8.0,6.0,8.0,t,0.06,37.99723,23.72526,1.0,False,6789,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6790,,,,f,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,3,1.0,2.0,40.0,2,12,t,27,95.0,10.0,10.0,10.0,10.0,8.0,10.0,t,1.47,37.98647,23.72635,1.0,False,6790,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6791,within a day,100.0,71.0,t,f,ΠΕΔΙΟ ΑΡΕΩΣ,Entire home/apt,3,1.0,2.0,28.0,5,60,t,7,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,0.37,37.99358,23.74682,1.0,False,6791,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6792,within a day,100.0,,t,t,ΑΚΡΟΠΟΛΗ,Entire home/apt,4,1.0,2.0,50.0,2,60,t,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,0.81,37.96487,23.71542,1.0,False,6792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6793,within an hour,100.0,100.0,t,f,ΠΟΛΥΓΩΝΟ,Entire home/apt,2,1.0,1.0,29.0,2,1125,t,10,98.0,10.0,10.0,10.0,10.0,8.0,9.0,t,0.53,37.9963,23.74987,1.0,False,6793,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6794,within an hour,100.0,100.0,f,f,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,6,2.0,4.0,65.0,2,1125,t,7,97.0,10.0,10.0,10.0,10.0,10.0,9.0,t,0.37,37.96367,23.72573,1.0,False,6794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6795,,,,f,f,ΚΟΛΩΝΑΚΙ,Hotel room,2,1.0,1.0,105.0,1,1125,t,0,,,,,,,,t,,37.98024,23.73649,1.0,False,6795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6796,within an hour,86.0,98.0,f,t,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,3,2.0,3.0,40.0,1,1125,t,4,80.0,10.0,8.0,10.0,8.0,9.0,10.0,t,0.21,37.99388,23.72508,1.0,False,6796,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6797,within an hour,86.0,98.0,f,t,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,2,1.0,1.0,55.0,1,1125,t,6,83.0,8.0,10.0,10.0,9.0,10.0,9.0,t,0.32,37.99414,23.72558,1.0,False,6797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6798,within an hour,100.0,100.0,t,t,ΠΑΓΚΡΑΤΙ,Entire home/apt,2,,1.0,27.0,3,1125,t,19,96.0,10.0,10.0,10.0,10.0,9.0,9.0,t,1.04,37.97126,23.74612,1.0,False,6798,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6799,,,0.0,f,f,ΖΑΠΠΕΙΟ,Entire home/apt,2,1.0,1.0,35.0,2,1125,t,0,,,,,,,,f,,37.96952,23.73774,1.0,False,6799,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6800,within an hour,100.0,98.0,t,t,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,2,1.0,1.0,17.0,1,1125,t,97,94.0,10.0,10.0,10.0,10.0,9.0,10.0,t,5.08,37.98113,23.72209,1.0,False,6800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6801,within an hour,100.0,98.0,t,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,2,1.0,1.0,17.0,1,1125,t,93,95.0,10.0,10.0,10.0,10.0,9.0,9.0,t,4.9,37.9812,23.72083,1.0,False,6801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6802,within an hour,100.0,98.0,t,t,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,2,1.0,1.0,17.0,1,1125,t,84,95.0,10.0,10.0,10.0,10.0,10.0,10.0,t,4.43,37.98122,23.72261,1.0,False,6802,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6803,within an hour,100.0,98.0,t,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,2,1.0,1.0,17.0,1,1125,t,84,96.0,10.0,10.0,10.0,10.0,9.0,9.0,t,4.41,37.98202,23.72235,1.0,False,6803,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6804,within an hour,100.0,98.0,t,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,2,1.0,1.0,17.0,1,1125,t,92,93.0,9.0,10.0,10.0,10.0,9.0,9.0,t,4.85,37.98186,23.72265,1.0,False,6804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6805,within an hour,100.0,98.0,t,t,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,2,1.0,1.0,21.0,1,1125,t,76,97.0,10.0,10.0,10.0,10.0,9.0,10.0,t,4.06,37.98083,23.72226,1.0,False,6805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6806,within a day,100.0,0.0,f,f,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,4,2.0,2.0,60.0,1,1125,t,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,f,0.06,37.98924,23.75534,1.0,False,6806,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6807,within an hour,100.0,99.0,f,t,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,3,,2.0,37.0,1,89,t,0,,,,,,,,t,,37.96697,23.73009,1.0,False,6807,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6808,within an hour,100.0,99.0,f,t,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,3,,2.0,32.0,1,89,t,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,0.05,37.96379,23.73044,1.0,False,6808,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6809,within an hour,100.0,99.0,f,t,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,3,,2.0,33.0,1,89,t,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,t,0.16,37.96611,23.72966,1.0,False,6809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6810,within an hour,100.0,99.0,f,t,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,3,,2.0,31.0,1,89,t,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,0.08,37.96697,23.73009,1.0,False,6810,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6811,within an hour,100.0,99.0,f,t,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,2,,1.0,33.0,1,89,t,0,,,,,,,,t,,37.96697,23.73009,1.0,False,6811,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6812,within an hour,100.0,99.0,f,t,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,2,,1.0,30.0,1,89,t,0,,,,,,,,t,,37.96697,23.73009,1.0,False,6812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6813,within an hour,100.0,99.0,f,t,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,2,,1.0,30.0,1,89,t,2,90.0,10.0,10.0,9.0,9.0,9.0,9.0,t,0.14,37.96697,23.73009,1.0,False,6813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6814,within a few hours,70.0,98.0,f,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Private room,1,1.0,1.0,13.0,12,1125,t,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,0.05,37.98565,23.74003,2.0,True,6814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6815,,,100.0,f,t,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,4,2.0,3.0,65.0,1,1125,t,19,93.0,10.0,9.0,10.0,10.0,10.0,9.0,f,1.03,37.96527,23.73135,2.0,False,6815,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6816,within an hour,100.0,98.0,f,t,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,2,,1.0,46.0,2,1125,t,16,90.0,9.0,9.0,9.0,10.0,9.0,9.0,t,0.86,37.96553,23.73165,1.0,False,6816,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6817,within an hour,94.0,100.0,t,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,2,1.0,1.0,18.0,2,200,t,55,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t,3.0,37.98516,23.73413,1.0,False,6817,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6818,,,100.0,f,t,ΠΑΓΚΡΑΤΙ,Entire home/apt,2,,1.0,46.0,2,1125,t,13,89.0,10.0,9.0,10.0,10.0,10.0,9.0,t,0.7,37.96822,23.7536,1.0,False,6818,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6819,within an hour,100.0,94.0,t,t,ΙΛΙΣΙΑ,Entire home/apt,2,,0.0,36.0,1,1000,t,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,0.11,37.97381,23.74856,1.0,False,6819,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6820,within a day,83.0,88.0,f,t,ΚΟΛΩΝΟΣ,Entire home/apt,2,1.0,1.0,20.0,1,180,t,27,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,1.54,37.99101,23.71393,1.0,False,6820,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6821,within an hour,100.0,96.0,f,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,2,,1.0,29.0,1,1125,t,9,87.0,9.0,9.0,10.0,10.0,10.0,9.0,t,0.48,37.9646,23.72096,1.0,False,6821,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6822,within an hour,92.0,100.0,f,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,4,1.0,2.0,74.0,1,1000,t,88,91.0,9.0,9.0,10.0,9.0,10.0,8.0,t,4.63,37.96558,23.72307,1.5,False,6822,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6823,within an hour,100.0,96.0,f,t,ΑΚΡΟΠΟΛΗ,Entire home/apt,2,1.0,1.0,95.0,3,27,t,5,84.0,10.0,9.0,8.0,9.0,10.0,10.0,f,0.28,37.96731,23.72459,1.0,False,6823,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6824,within an hour,100.0,100.0,t,f,ΚΥΨΕΛΗ,Entire home/apt,5,1.0,3.0,35.0,1,30,t,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,0.42,37.99914,23.73826,1.0,False,6824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
